,annotation_id,line_id,start,end,label,label_text,merged
25937,42909,4393,254,269,MISC,Recht zur Krone,False
25938,5099_32646_42910,4393,281,293,PER,H. Michaelis,True
25939,42911,4393,363,411,MISC,durch die Propheten zu Königen ernannte Personen,False
25940,42912,4393,373,382,ORG,Propheten,False
25941,42913,4393,423,439,MISC,Recht zum Throne,False
25942,42914,4393,433,439,ORG,Throne,False
25943,5100_32647_42915,4394,15,22,PER,Hr. Heß,True
25944,42916,4394,27,37,MISC,Theokratie,False
25945,42917,4394,220,278,EVENT,Wegnahme des Elias von der Erde durch einen feurigen Wagen,False
25946,5101_32648_42918,4394,233,238,PER,Elias,True
25947,42919,4394,247,251,LOC,Erde,False
25948,5102_32649_42920,4394,287,294,PER,Hr. Jo.,True
25949,5103_32650_42921,4395,0,15,PER,David Michaelis,True
25950,5104_32651_42922,4395,53,58,PER,Elias,True
25951,32653_5105_42923,4395,136,149,PER,michaelissche,True
25952,42924,4395,136,159,MISC,michaelissche Auslegung,False
25953,5106_42925,4396,27,47,MISC,Geschichte des Jonas,True
25954,5107_32655_42926,4396,42,47,PER,Jonas,True
25955,42927,4396,60,101,EVENT,Aufenthalt in dem Bauche des Meer fisches,False
25956,42928,4396,78,101,LOC,Bauche des Meer fisches,False
25957,42930,4396,109,119,MISC,Karcharias,False
25958,42931,4397,9,42,EVENT,Wunder der Erweckung eines Todten,False
25959,32658_42932,4397,79,86,PER,Elisäus,True
25960,42933,4397,140,156,TIME,Nach seinem Tode,False
25961,42934,4397,187,198,MISC,Wunderkraft,False
25962,5111_32660_42935,4398,19,22,PER,Rec,True
25963,5112_32661_42936,4398,29,35,PER,H. Heß,True
25964,32662_42939,4398,84,88,PER,Gott,True
25965,5113_32663_42940,4399,41,45,PER,Gott,True
25967,42941_5114_32666_42942,4400,4,52,PER,"Kind, welches nach Jsaias gebohren werden sollte",True
25968,5116_32667_42943,4400,73,77,PER,Gott,True
25969,5118_32669_42946,4402,32,38,PER,H. Heß,True
25970,42947,4402,110,128,PER,Vater der Ewigkeit,False
25972,5121_32672_42949,4403,59,65,PER,H. Heß,True
25973,5122_42950,4404,4,14,ORG,Protestant,True
25974,5123_42951,4404,37,67,MISC,"Bücher Tobias, Judith u. s. w.",True
25975,32674_42952,4404,44,50,PER,Tobias,True
25976,32675_42953,4404,52,58,PER,Judith,True
25977,42954,4404,78,88,MISC,canonische,False
25979,42955_5124_42956,4404,155,193,MISC,Bücher der Chronik oder Paralippomenen,True
25980,42957,4404,273,276,MISC,alt,False
25981,42958,4405,0,4,MISC,Test,False
25982,32677_42959,4406,0,4,PER,S. a,True
25983,32678_5125_42960,4407,4,40,PER,berühmten Bischofes Benignus Bossuet,True
25984,42961,4407,41,113,MISC,Beherzigungen über die Geschichte der altund neutestamentischen Religion,False
25985,42963,4408,33,62,MISC,Lehre der katholischen Kirche,False
25986,5128_42964,4408,43,62,ORG,katholischen Kirche,True
25987,42965,4410,18,24,PER,Obern.,False
25988,32680_42966,4411,0,4,LOC,Fuld,True
25989,5129_32681_42967,4412,0,4,TIME,1788,True
25990,5130_42968,4413,10,17,PER,Recens.,True
25991,32682_5131_42969,4414,52,66,PER,großen Bossuet,True
25994,42970_42972,4414,83,123,MISC,Auslegung der katholischen Glaubenslehre,True
25995,42973,4414,182,191,ORG,Priestern,False
25996,5133_42974,4415,63,98,MISC,Discours sur l Histoire vniuerselle,True
25997,5135_42975,4416,0,24,MISC,â Monseignenr le Dauphin,True
25998,5137_32686_42976,4416,2,24,PER,Monseignenr le Dauphin,True
26001,42978_42980,4417,12,52,MISC,Auslegung der katholischen Glaubenslehre,True
26002,32687_42981,4418,0,4,PER,A. S,True
26003,5140_42982,4419,25,28,PER,sel,True
26004,5141_32688_42983,4420,0,17,PER,Nicolaus von Flüe,True
26005,42984,4420,47,80,EVENT,Feyer seines dritten Jahrhunderts,False
26006,5142_42985,4420,0,196,MISC,"Nicolaus von Flüe, auf hohes Verlangen bey der Feyer seines dritten Jahrhunderts aus Urkunden verfaßt, und mit nöthigen Abhandlungen versehen von Dr. Joseph Anton Weissenbach, Chorherrn zu Zurzach",True
26007,32690_5143_42986,4420,146,196,PER,"Dr. Joseph Anton Weissenbach, Chorherrn zu Zurzach",True
26008,5144_32691_42987,4420,189,196,LOC,Zurzach,True
26009,5145_42988,4421,0,5,LOC,Basel,True
26010,5146_32693_42989,4421,10,20,ORG,Thurneysen,True
26011,5147_42990,4422,14,26,ORG,Protestanten,True
26012,5148_42991,4422,34,41,LOC,Schweiz,True
26013,5149_42992,4422,63,73,ORG,Katholiken,True
26014,5150_32695_42993,4422,91,113,PER,sel. Nicolaus von Flüe,True
26016,5152_32698_42995,4422,148,166,LOC,Canton Unterwalden,True
26017,42996,4422,199,210,MISC,Bürgertrone,False
26018,32700_42998,4424,36,56,TIME,nm verwichenen Jahre,True
26019,32701_42999,4424,57,79,EVENT,sein drittes Jubelfest,True
26020,5154_32702_43000,4426,0,15,PER,Herr Weißenbach,True
26021,43001,4426,22,40,MISC,Lebensbeschreibung,False
26022,5155_32703_43002,4428,61,69,PER,Nicolaus,True
26023,43005,4431,52,91,TIME,aus den Zeiten nach seiner Hinscheidung,False
26024,43006,4431,72,91,EVENT,seiner Hinscheidung,False
26026,5160_32708_43008,4432,65,73,LOC,Nürnberg,True
26027,5161_32709_43009,4432,123,131,LOC,Sachseln,True
26028,5162_32710_43010,4433,8,17,PER,Verfasser,True
26030,5165_32713_43012,4433,122,130,LOC,Nürnberg,True
26031,5166_32714_43013,4434,35,41,PER,Rödern,True
26032,5167_32715_43014,4434,46,56,PER,von Haller,True
26033,5168_32716_43015,4434,200,229,PER,Herrn Zunftmeister Heideggers,True
26034,5169_32717_43016,4434,233,238,LOC,Zürch,True
26035,5171_32718_43017,4435,31,43,PER,Bruder Claus,True
26036,32721_5173_43019,4437,36,49,LOC,StatNürmbergk,True
26037,43020,4437,54,65,PER,marco ayrer,False
26038,32726_43021,4437,66,80,TIME,Jm lyxxiij iar,True
26039,5176_32728_43023,4440,0,15,PER,H. J. Heidegger,True
26040,5178_32730_43025,4442,15,29,PER,Hr. Weißenbach,True
26041,43026,4442,47,70,MISC,Manuscripte zu Sachseln,False
26042,5179_32731_43027,4442,62,70,LOC,Sachseln,True
26043,5186_32739_43031,4448,5,19,PER,bruder Clausen,True
26044,5188_32740_43032,4449,4,12,LOC,schweitz,True
26045,5190_32742_43033,4450,39,44,PER,gotes,True
26046,5191_32743_43034,4451,41,66,PER,himelischẽ keiserim marie,True
26047,43036,4452,27,41,MISC,teglichen brot,False
26048,5194_32745_43037,4452,53,56,PER,Got,True
26049,32747_5197_43039,4455,8,27,PER,benañt bruder Claus,True
26050,43041,4457,208,250,MISC,Sechs wercken der heiligen barmhertzigleit,False
26051,43042,4457,291,301,LOC,vaterlandt,False
26052,32754_43045,4458,29,32,PER,sel,True
26053,5200_32755_43046,4459,0,17,PER,Nicolaus von Flüe,True
26054,43047,4461,17,34,MISC,Kirchengeschichte,False
26055,43048,4461,56,84,MISC,Staatsgeschichte der Schweiz,False
26056,5202_32758_43049,4461,77,84,LOC,Schweiz,True
26057,32760_43050,4462,0,10,TIME,Jm J. 1669,True
26058,5206_32762_43051,4463,25,39,PER,Hr. Weißenbach,True
26059,5207_43052,4463,57,69,ORG,Protestanten,True
26060,5208_32763_43053,4463,79,92,PER,sel. Nicolaus,True
26061,5209_32764_43054,4464,37,39,PER,Hn,True
26062,5210_32765_43055,4465,0,10,PER,Weißenbach,True
26063,43056,4465,57,67,ORG,Exjesuiten,False
26064,32766_43057,4466,0,5,PER,L. —r,True
26066,5213_43060,4468,15,23,ORG,christl.,True
26067,5214_32768_43061,4471,0,8,LOC,Augsburg,True
26068,32769_5215_43062,4471,13,19,ORG,Matth.,True
26069,32770_5216_43063,4471,13,19,PER,Matth.,True
26070,5217_32771_43064,4472,0,7,PER,Riegers,True
26071,5218_32772_43065,4472,0,12,ORG,Riegers sel.,True
26072,5219_32773_43066,4473,0,6,ORG,Sohnen,True
26073,5221_32775_43068,4476,70,81,PER,H. Raverius,True
26074,32776_43069,4476,225,229,PER,Gott,True
26075,5222_32777_43070,4476,310,314,PER,Gott,True
26076,5223_32778_43071,4476,342,346,PER,Jesu,True
26077,5224_32779_43072,4476,351,356,PER,Maria,True
26078,5225_32780_43073,4477,68,72,PER,heil,True
26079,5226_32781_43075,4478,0,5,PER,Raver,True
26080,5228_32782_43076,4478,137,148,PER,h. Augustin,True
26081,5231_32785_43077,4481,150,154,PER,heil,True
26082,5232_32786_43079,4482,0,8,PER,Raverius,True
26083,5234_32787_43080,4483,15,19,PER,Verf,True
26084,32789_43082,4483,109,113,PER,heil,True
26085,5236_32790_43084,4484,0,8,PER,Raverius,True
26086,5238_32791_43085,4486,33,37,PER,Verf,True
26088,5241_32794_43087,4491,18,22,PER,Verf,True
26089,32795_5242_43088,4493,4,11,PER,Recens.,True
26090,43089,4494,41,49,ORG,Heiligen,False
26091,5243_43090,4494,211,222,ORG,katholische,True
26092,43091,4494,211,254,MISC,katholische Lehre von Anrufung der Heiligen,False
26093,43093,4494,347,369,MISC,Verehrung der Heiligen,False
26094,43094,4494,361,369,ORG,Heiligen,False
26095,5245_32799_43095,4495,98,102,PER,Gott,True
26096,5246_43096,4495,104,110,PER,Gottes,True
26097,43097,4495,147,159,MISC,Geistes Jesu,False
26098,5247_32800_43098,4495,155,159,PER,Jesu,True
26099,5249_43100,4495,189,194,MISC,Bibel,True
26100,5250_32803_43101,4495,202,211,PER,Verfasser,True
26101,43102,4497,28,52,MISC,christliche Liebesgeboth,False
26102,32807_43103,4497,104,110,PER,Gottes,True
26103,5253_32809_43105,4497,181,199,PER,himmlischen Vaters,True
26104,5254_32811_43106,4498,69,75,PER,Gottes,True
26105,5255_43107,4499,29,40,ORG,christliche,True
26106,43108,4499,60,88,MISC,philosophische Nächstenliebe,False
26107,43109,4501,37,61,MISC,Geboth der Nächstenliebe,False
26108,32814_5256_43110,4504,181,191,PER,göttlichen,True
26109,43111,4504,181,204,MISC,göttlichen Lehrmeisters,False
26110,43115,4509,16,29,MISC,Christuslehre,False
26111,32820_5262_43116,4509,43,76,PER,sein geliebtester Jünger Johannes,True
26112,43117,4511,19,32,MISC,Geist Christi,False
26113,5263_43118,4511,25,32,PER,Christi,True
26114,43120,4511,43,54,MISC,Evangeliums,False
26115,5265_32823_43121,4512,14,18,PER,Verf,True
26116,43122,4513,4,17,MISC,Geist Christi,False
26117,5266_32824_43123,4513,10,17,PER,Christi,True
26118,5270_32830_43125,4517,19,23,PER,Verf,True
26119,5271_32834_43126,4522,34,42,PER,Christus,True
26120,5274_43129,4523,88,108,ORG,christliche Religion,True
26121,32839_43130,4524,0,2,PER,Th,True
26122,5278_43131,4526,25,36,ORG,christliche,True
26123,5277_43132,4526,0,95,MISC,Predigten über die ganze christliche Moral aus den Werken der besten deutschen Redner gesammelt,True
26124,5281_32840_43133,4528,0,6,LOC,Gießen,True
26125,5283_32842_43134,4528,11,30,PER,Krieger dem jüngern,True
26126,5284_32843_43135,4528,31,35,TIME,1787,True
26127,5285_43136,4529,133,144,ORG,christliche,True
26128,43137,4529,133,156,MISC,christliche Sittenlehre,False
26130,32845_5286_43139,4529,301,316,EVENT,Ostermesse 1787,True
26132,43143,4529,516,527,ORG,christliche,False
26133,43144,4529,516,533,MISC,christliche Moral,False
26134,43145,4529,673,697,MISC,Sittenlehre Jesu Christi,False
26135,5291_32848_43146,4529,685,697,PER,Jesu Christi,True
26136,43149,4541,13,46,MISC,besten protestantischen Predigern,False
26137,5295_43150,4541,20,36,ORG,protestantischen,True
26138,5296_43151,4542,39,49,ORG,Katholiken,True
26139,43152,4543,10,29,ORG,Herren Protestanten,False
26140,43153,4543,37,48,MISC,Sittenlehre,False
26141,43154,4543,76,99,MISC,practische Christenthum,False
26142,5298_43155,4543,120,130,ORG,Katholiken,True
26143,5299_43156,4544,77,87,ORG,Katholiken,True
26144,5300_43157,4546,3,13,ORG,Katholiken,True
26145,5301_43158,4546,18,33,ORG,Nichtkatholiken,True
26146,32856_5303_43159,4546,194,220,EVENT,in verflossener Ostermesse,True
26147,32858_5304_43160,4546,235,266,EVENT,in der letzten Michaelis⸗ Messe,True
26148,32861_43161,4547,48,67,EVENT,folgende Ostermesse,True
26149,43162,4549,10,21,MISC,Sittenlehre,False
26150,32864_43163,4550,37,44,PER,Alberti,True
26151,43164,4551,25,41,MISC,Sittenlehre Jesu,False
26152,5306_32865_43165,4551,37,41,PER,Jesu,True
26153,5307_32866_43166,4551,47,53,PER,Hermes,True
26154,5308_32867_43167,4552,20,26,PER,Gottes,True
26155,32868_43168,4552,47,73,PER,Sack Hofprediger zu Berlin,True
26156,5309_32869_43169,4552,67,73,LOC,Berlin,True
26157,32870_43170,4553,37,41,PER,Sack,True
26158,32871_43171,4554,65,69,PER,Sack,True
26159,43172,4555,69,82,MISC,Gottseligkeit,False
26160,32872_43173,4555,88,92,PER,Sack,True
26161,43174,4556,8,28,MISC,Pflichten gegen Gott,False
26162,5310_32873_43175,4556,24,28,PER,Gott,True
26163,5311_43176,4557,25,31,PER,Gottes,True
26164,32874_43177,4559,50,54,PER,Gott,True
26165,5312_32875_43178,4559,73,77,PER,Heym,True
26166,32876_43179,4561,43,48,PER,Jesum,True
26167,5314_32877_43180,4561,67,74,PER,Schoner,True
26168,5315_32878_43182,4563,9,13,PER,Gott,True
26169,5317_32879_43183,4565,17,21,PER,Gott,True
26170,5319_32881_43184,4565,99,109,PER,Zollikofer,True
26171,5321_32882_43185,4567,17,21,PER,Gott,True
26172,5323_32884_43187,4567,68,78,PER,Zollitofer,True
26173,5326_32886_43189,4568,32,36,PER,Jesu,True
26174,5327_32887_43190,4568,41,51,PER,Schmahling,True
26175,5329_32888_43191,4570,4,8,PER,Gott,True
26176,5330_32889_43192,4570,47,55,PER,Brückner,True
26177,32890_43193,4572,49,53,PER,Gott,True
26178,5332_32891_43194,4572,71,79,PER,Brückner,True
26179,5333_32892_43195,4573,27,33,PER,Gottes,True
26180,32893_43196,4575,63,69,PER,Gottes,True
26182,32895_43198,4576,8,14,PER,Gottes,True
26183,43199,4576,62,70,ORG,Christen,False
26184,5337_32896_43200,4576,76,82,PER,Oehler,True
26185,5339_32897_43201,4578,20,24,PER,Jesu,True
26186,5340_32898_43202,4578,30,38,PER,Spalding,True
26187,32899_43203,4580,18,22,PER,Gott,True
26188,32900_43205,4582,26,30,PER,Gott,True
26189,5342_32901_43206,4582,36,40,PER,Uhle,True
26190,32903_43208,4584,39,43,PER,Gott,True
26191,5345_32904_43209,4585,4,10,PER,Oehler,True
26192,5346_43210,4586,13,25,MISC,Gottesfurcht,True
26193,5347_32906_43211,4586,31,39,PER,Spalding,True
26194,32907_43212,4588,45,49,PER,Gott,True
26195,5349_32908_43213,4588,55,59,PER,Heym,True
26196,32909_43214,4590,24,28,PER,Gott,True
26197,5351_32910_43215,4590,34,37,PER,Leß,True
26198,32911_43216,4590,70,75,PER,Jesus,True
26199,5353_32912_43217,4590,86,94,PER,Schlegel,True
26200,32913_43218,4591,23,29,PER,Gottes,True
26201,32914_43219,4591,34,46,PER,Jesu Christi,True
26202,5356_32915_43220,4592,35,45,PER,Schmahling,True
26203,5358_32916_43221,4593,18,30,PER,Jesu Christi,True
26204,5359_32917_43222,4593,36,42,PER,Cramer,True
26205,32918_43223,4595,23,27,PER,Gott,True
26206,5361_32919_43224,4595,33,43,PER,Schmahling,True
26207,32921_43226,4597,22,26,PER,Gott,True
26208,5364_32922_43227,4597,32,40,PER,Schlegel,True
26209,32923_43228,4598,24,28,PER,Gott,True
26210,32924_43229,4598,33,47,PER,Jesum Christum,True
26211,5366_43230,4599,0,36,MISC,Von der christlichen Glaubenspflicht,True
26212,5367_32925_43231,4599,42,48,PER,Hermes,True
26213,5369_32926_43232,4601,56,62,PER,Münter,True
26214,32927_43233,4602,33,39,PER,Gottes,True
26215,5370_43234,4602,14,46,MISC,Unterwerfung unter Gottes Willen,True
26216,43235,4603,15,44,EVENT,Seelenleidens Jesu am Oelberg,False
26217,32928_43236,4603,29,33,PER,Jesu,True
26218,32929_43237,4603,34,44,LOC,am Oelberg,True
26219,5372_32930_43238,4603,50,60,PER,Schimmeier,True
26220,32931_43239,4604,32,36,PER,Gott,True
26221,5374_32932_43240,4604,42,50,PER,Brückner,True
26222,32934_43241,4606,36,40,PER,Gott,True
26223,43242,4606,56,68,MISC,Gottesdienst,False
26224,32936_43243,4607,16,20,PER,Gott,True
26225,5378_32937_43244,4607,39,48,PER,H. Hering,True
26226,5380_32939_43245,4609,71,81,PER,Zollikofer,True
26227,5382_32940_43246,4610,48,54,PER,Sander,True
26228,43247,4612,21,29,ORG,Christen,False
26229,5384_32942_43248,4612,98,107,PER,Fr. Conr.,True
26230,5385_32943_43249,4613,0,5,PER,Lange,True
26231,5388_32946_43251,4615,42,47,PER,Lange,True
26232,32947_43252,4616,48,53,PER,Herrn,True
26233,5390_32948_43253,4616,59,67,PER,Brückner,True
26234,5392_32949_43254,4617,90,98,PER,Spalding,True
26235,32950_43255,4618,62,74,PER,Jesu Christi,True
26236,5394_32951_43256,4618,80,86,PER,Hermes,True
26237,5397_32953_43258,4620,54,62,PER,Brückner,True
26238,32954_43259,4622,20,25,PER,Pauli,True
26239,5400_32955_43260,4623,26,32,PER,Münter,True
26240,5402_32956_43261,4624,29,37,PER,Brückner,True
26241,5403_32957_43262,4625,24,30,PER,Gottes,True
26242,43264,4627,31,39,ORG,Christen,False
26243,32958_43265,4627,45,50,PER,Herrn,True
26244,5405_32959_43266,4627,101,109,PER,Jachmann,True
26245,5407_32960_43267,4629,24,35,PER,Rosenmüller,True
26246,32961_43268,4631,0,4,PER,Jesu,True
26247,5410_32962_43269,4631,27,30,PER,Leß,True
26248,5412_32963_43270,4632,51,58,PER,Wilmsen,True
26249,5414_32964_43271,4633,63,67,PER,Uhle,True
26250,43272,4635,14,25,ORG,Christliche,False
26251,5416_43273,4635,14,37,MISC,Christliche Selbstliebe,True
26252,5418_32965_43274,4636,31,41,PER,Zollitofer,True
26253,5421_32967_43276,4638,32,39,PER,Froriep,True
26254,5424_32968_43277,4639,34,42,PER,Brückner,True
26255,5426_32969_43278,4640,32,38,PER,Oemler,True
26256,5428_32970_43281,4643,57,65,PER,Brückner,True
26257,5430_32971_43283,4645,53,59,PER,Seiler,True
26258,5433_32973_43285,4648,56,59,PER,Leß,True
26259,5435_32974_43286,4649,45,48,PER,Leß,True
26260,32975_43287,4651,69,73,PER,Jesu,True
26261,5437_32976_43288,4651,93,97,PER,Lenz,True
26262,5439_32977_43289,4652,30,36,PER,Münter,True
26263,5441_32978_43290,4654,38,45,PER,Richerz,True
26264,5443_32979_43291,4656,38,44,PER,Cramer,True
26265,5445_32980_43292,4657,50,59,PER,Rheinhard,True
26266,5447_32981_43293,4658,58,64,PER,Lescow,True
26267,5449_32982_43294,4660,49,54,PER,Sturm,True
26268,5451_32983_43295,4662,28,36,PER,Pfranger,True
26269,43296,4664,73,84,ORG,christliche,False
26270,5452_43297,4664,73,96,MISC,christliche Sittenlehre,True
26271,43298,4664,354,370,ORG,protestantischer,False
26272,5453_43299,4664,354,389,MISC,protestantischer Predigerbibliothek,True
26273,32984_43300,4665,0,3,PER,L—n,True
26274,5454_32985_43301,4667,21,36,LOC,k. k. Erblanden,True
26275,5456_32987_43302,4667,107,123,PER,Franz Giftschütz,True
26276,43303,4667,125,129,ORG,k. k,False
26277,43304,4669,11,28,MISC,Pastoraltheologie,False
26278,5457_32988_43305,4669,36,55,ORG,Universität zu Wien,True
26279,5458_32989_43306,4669,51,55,LOC,Wien,True
26280,5459_32990_43307,4671,0,4,LOC,Wien,True
26281,5460_32991_43308,4671,5,9,TIME,1787,True
26282,5461_32993_43309,4671,14,16,PER,Jo,True
26284,43311,4675,4,26,EVENT,Aufhebung der Jesuiten,False
26285,5463_43312,4675,18,26,ORG,Jesuiten,True
26286,5464_43313,4675,38,58,ORG,katholischen Schulen,True
26287,43314,4675,67,84,MISC,Pastoraltheologie,False
26288,43315,4677,50,63,MISC,Kirchenrechte,False
26289,43316,4677,76,90,MISC,Moraltheologie,False
26290,43317,4678,0,38,TIME,Nach der erloschenen Gesellschaft Jesu,False
26291,43318,4678,9,38,EVENT,erloschenen Gesellschaft Jesu,False
26292,32997_43319,4678,34,38,PER,Jesu,True
26293,5466_43320,4678,53,64,ORG,katholische,True
26294,5467_43322,4678,77,92,LOC,dsterreichische,True
26295,5469_43323,4678,77,102,ORG,dsterreichische Theologen,True
26296,43324,4678,111,131,MISC,Pastoralwissenschaft,False
26297,5470_32999_43325,4679,33,46,PER,H. Giftschutz,True
26298,43326,4682,23,34,MISC,Seelsorgers,False
26299,43328,4682,178,207,MISC,gottesdienstlichen Handlungen,False
26300,5471_33001_43329,4683,31,44,PER,Hr. Professor,True
26301,43330,4683,237,251,MISC,Seelsorgeramte,False
26302,43331,4683,301,312,ORG,Seelsorgers,False
26303,43332,4685,33,72,MISC,"Regeln des Katechisirens, und Predigens",False
26304,43334,4688,185,195,MISC,Sacramente,False
26305,5473_33003_43335,4689,15,25,PER,Hrn. Verf.,True
26306,43336,4690,86,116,MISC,landesfürstlichen Verordnungen,False
26307,43337,4691,84,94,MISC,Taufformel,False
26308,43338,4692,57,67,MISC,Alterthums,False
26309,5475_33005_43339,4693,7,26,TIME,im 4ten Jahrhundert,True
26310,5476_43340,4693,31,58,ORG,5te Kirchenrath zu Carthago,True
26311,5477_33007_43341,4693,50,58,LOC,Carthago,True
26312,43342,4693,62,72,MISC,6ten Canon,False
26313,33008_43343,4693,223,232,LOC,römischen,True
26315,33009_43345,4693,234,248,LOC,gallicanischen,True
26317,33010_43347,4693,279,289,LOC,englischen,True
26318,43344_5478_43346_43348,4693,223,296,ORG,"römischen, gallicanischen (capit. L. 7. cap. 302.), und englischen Kirche",True
26319,43349,4693,298,306,ORG,collect.,False
26320,43350,4694,0,7,ORG,concil.,False
26321,43351,4695,0,7,LOC,anglic.,False
26322,43352,4695,0,7,ORG,anglic.,False
26323,5479_33014_43353,4697,0,20,PER,Pabst Alexander III.,True
26324,5480_33015_43354,4697,21,34,TIME,im Jahre 1159,True
26325,43355,4699,75,108,MISC,Schriften des Peter von Poictiers,False
26326,5481_33016_43356,4699,89,108,PER,Peter von Poictiers,True
26327,43357,4699,110,130,MISC,und des Peter Cantor,False
26328,5482_33017_43358,4699,118,130,PER,Peter Cantor,True
26329,33018_5483_43359,4700,4,13,PER,Hr. Verf.,True
26330,43361,4701,133,145,MISC,Nitualbücher,False
26331,5487_33021_43364,4703,4,13,PER,Hr. Verf.,True
26332,43365,4704,24,42,MISC,Profanwissenschaft,False
